studyId,studyTitle,studyProtocolVersion,participantId,participantCode,participantEmail,participantStatus,sessionRunId,sessionName,sessionOrder,sessionProtocolVersion,sessionStatus,sessionOpenedAt,sessionStartedAt,sessionCompletedAt,taskRunId,taskType,taskVersion,taskStartedAt,taskCompletedAt,summary_A1,summary_A2,summary_A3,summary_A4,summary_A5,summary_B,summary_A6ImmediateRecall,summary_totalLearning,trialNumber,trialPhase,trialLabel,stimulus,expectedResponse,actualResponse,correct,reactionTimeMs,summary_sequence,summary_roundsCompleted,summary_totalCorrectSequences,summary_overallAccuracy,summary_totalCorrect,summary_totalTrials,summary_accuracy,summary_conditionsCompleted,summary_practiceIncluded,summary_hits,summary_falseAlarms,summary_misses,summary_correctRejections
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"11",,,"0-back:Z","1",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"12",,,"0-back:Q","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"13",,,"0-back:G","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"14",,,"0-back:T","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"15",,,"0-back:G","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"16",,,"0-back:Z","1",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"17",,,"0-back:Z","1",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"18",,,"0-back:T","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"19",,,"0-back:G","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"20",,,"0-back:B","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"21",,,"0-back:Z","1",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"22",,,"0-back:Z","1",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"23",,,"0-back:N","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"24",,,"0-back:S","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"25",,,"0-back:Z","1",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"26",,,"0-back:Z","1",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"27",,,"0-back:Z","1",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"28",,,"0-back:H","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"29",,,"0-back:H","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"30",,,"0-back:Z","1",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"31",,,"0-back:N","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"32",,,"0-back:Z","1",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"33",,,"0-back:V","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"34",,,"0-back:Z","1",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"35",,,"0-back:J","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"36",,,"0-back:V","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"37",,,"1-back:X","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"38",,,"1-back:P","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"39",,,"1-back:K","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"40",,,"1-back:P","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"41",,,"1-back:K","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"42",,,"1-back:X","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"43",,,"1-back:D","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"44",,,"1-back:R","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"45",,,"1-back:V","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"46",,,"1-back:T","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"47",,,"1-back:T","1",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"48",,,"1-back:P","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"49",,,"1-back:J","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"50",,,"1-back:J","1",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"51",,,"1-back:J","1",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"52",,,"1-back:X","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"53",,,"1-back:X","1",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"54",,,"1-back:B","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"55",,,"1-back:N","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"56",,,"1-back:B","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"57",,,"1-back:B","1",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"58",,,"1-back:N","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"59",,,"1-back:J","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"60",,,"1-back:T","2",,"false",,,,,,"0","111","0","3","false",,,,
"""69fe9caf0b12f409b72c26a4""","Sleep Memory Consolidation Study - Full QA","combined-v1-v2","""69fe9cfb0b12f409b72c26a5""","CV-C08B18","test@example.com","invited","""69fe9cfb0b12f409b72c26a8""","Session C - Version 2","3",,"completed","2026-05-09T11:26:17.827Z","2026-05-09T11:26:48.613Z","2026-05-09T11:58:57.845Z","""69ff21810b12f409b72c26b3""","nback","v2",,"2026-05-09T11:58:57.822Z",,,,,,,,,"61",,,"1-back:T","1",,"false",,,,,,"0","111","0","3","false",,,,
